OID_,from_,to,status,installDate,X1,Y1,Z1,X2,Y2,Z2,position,COUNT
368,7297,4869,active,1606107600000.000000000000000,-73.948725699999997,40.687421600000000,33.000000000000000,-73.949143699999993,40.686955099999999,32.000000000000000,START,1
369,7297,6581,active,1606107600000.000000000000000,-73.948725699999997,40.687421600000000,33.000000000000000,-73.951112999999992,40.686557000000001,34.000000000000000,START,1
370,7297,6618,active,1606107600000.000000000000000,-73.948725699999997,40.687421600000000,33.000000000000000,-73.947889500000002,40.687465400000001,26.000000000000000,START,1
371,11030,3461,active,1606453200000.000000000000000,-73.950486400000003,40.683803599999997,25.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
372,7250,7398,active,1606453200000.000000000000000,-73.941205900000000,40.675832700000001,33.000000000000000,-73.940505599999995,40.675781399999998,34.000000000000000,START,4
373,7359,1933,active,1606453200000.000000000000000,-73.970116899999994,40.690710799999998,38.000000000000000,-73.984426200000001,40.715573300000003,93.000000000000000,START,1
374,1932,1933,active,1606626000000.000000000000000,-73.986000000000004,40.716099999999997,92.000000000000000,-73.984426200000001,40.715573300000003,93.000000000000000,START,1
375,3461,1340,active,1606798800000.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
376,4116,2274,active,1606798800000.000000000000000,-73.983123100000000,40.728466800000007,23.000000000000000,-73.983418000000000,40.725749999999998,34.000000000000000,START,1
377,3641,1635,active,1606971600000.000000000000000,-73.984816499999994,40.666154900000002,44.000000000000000,-73.982382000000001,40.667563999999999,51.000000000000000,START,1
378,6925,7512,active,1607144400000.000000000000000,-73.969113699999994,40.692096599999999,39.000000000000000,-73.975436999999999,40.698867999999997,45.000000000000000,START,1
379,5473,1635,active,1607230800000.000000000000000,-73.981745000000004,40.668334000000002,43.000000000000000,-73.982382000000001,40.667563999999999,51.000000000000000,START,1
380,5473,12627,active,1607230800000.000000000000000,-73.981745000000004,40.668334000000002,43.000000000000000,-73.981614100000002,40.672261399999996,32.000000000000000,START,1
381,7516,6793,active,1607230800000.000000000000000,-73.952904500000002,40.684615899999997,27.000000000000000,-73.952383999999995,40.684724000000003,30.000000000000000,START,1
382,7591,1340,active,1607230800000.000000000000000,-73.947051799999997,40.690553199999997,27.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
383,7591,7252,active,1607230800000.000000000000000,-73.947051799999997,40.690553199999997,27.000000000000000,-73.945171999999999,40.688845000000001,31.000000000000000,START,1
384,7591,7037,active,1607230800000.000000000000000,-73.947051799999997,40.690553199999997,27.000000000000000,-73.949139000000002,40.689914199999997,24.000000000000000,START,1
385,7325,3461,active,1607317200000.000000000000000,-73.951524499999991,40.688558299999997,30.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
386,7325,6108,active,1607317200000.000000000000000,-73.951524499999991,40.688558299999997,30.000000000000000,-73.951428600000000,40.688515600000002,31.000000000000000,START,1
387,7489,1340,active,1607490000000.000000000000000,-73.913889999999995,40.659883999999998,33.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
388,7600,664,active,1607662800000.000000000000000,-73.916352300000000,40.704101500000000,27.000000000000000,-73.915192129999994,40.705693170000004,34.000000000000000,START,1
389,11628,713,active,1607835600000.000000000000000,-74.012362199999998,40.653784100000003,17.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
390,7734,7489,active,1608181200000.000000000000000,-73.914763899999997,40.660348200000001,25.000000000000000,-73.913889999999995,40.659883999999998,33.000000000000000,START,1
391,7503,664,active,1608354000000.000000000000000,-73.914515199999997,40.703991899999998,31.000000000000000,-73.915192129999994,40.705693170000004,34.000000000000000,START,1
392,6219,3461,active,1608440400000.000000000000000,-73.948817499999990,40.673563299999998,42.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
393,11283,3461,active,1608613200000.000000000000000,-73.958299099999991,40.673774700000003,49.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
394,5276,1340,active,1608958800000.000000000000000,-73.925763699999990,40.682955600000000,28.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
395,4712,5989,active,1609045200000.000000000000000,-73.996719900000002,40.660822300000000,28.000000000000000,-73.997067099999995,40.661107899999998,29.000000000000000,START,3
396,7582,3662,active,1609045200000.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,-73.927942000000002,40.685696999999998,25.000000000000000,START,1
397,7582,2874,active,1609045200000.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,-73.928278199999994,40.685950499999997,25.000000000000000,START,1
398,7582,2959,active,1609045200000.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,-73.928760400000002,40.685903199999998,24.000000000000000,START,1
399,7582,7104,active,1609045200000.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,-73.927370999999994,40.685321700000003,27.000000000000000,START,1
400,7582,4433,active,1609045200000.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,-73.926877000000005,40.685769999999998,24.000000000000000,START,2
401,7582,1340,active,1609045200000.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
402,5639,407,active,1609045200000.000000000000000,-73.989871199999996,40.713064199999998,23.000000000000000,-73.990365699999998,40.713259299999997,40.000000000000000,START,1
403,5989,713,active,1609045200000.000000000000000,-73.997067099999995,40.661107899999998,29.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
404,7830,5276,active,1609045200000.000000000000000,-73.925843999999998,40.682899399999997,28.000000000000000,-73.925763699999990,40.682955600000000,28.000000000000000,START,1
405,5916,1796,active,1609131600000.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,-73.935665999999998,40.697069999999997,38.000000000000000,START,1
406,7840,7512,active,1609218000000.000000000000000,-73.974369800000005,40.696452499999999,22.000000000000000,-73.975436999999999,40.698867999999997,45.000000000000000,START,8
407,7755,3461,active,1609822800000.000000000000000,-73.944371799999999,40.688301600000003,40.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
408,7674,329,active,1609995600000.000000000000000,-73.944008999999994,40.717585000000000,14.000000000000000,-73.941977069999993,40.717482720000000,26.500000000000000,START,1
409,7764,2441,active,1610082000000.000000000000000,-73.994205199999996,40.719361100000000,32.000000000000000,-73.990417800000003,40.716558599999999,48.000000000000000,START,1
410,7669,5243,active,1610168400000.000000000000000,-73.949292299999996,40.671820199999999,43.000000000000000,-73.948833100000002,40.671793500000000,44.000000000000000,START,2
411,7669,6219,active,1610168400000.000000000000000,-73.949292299999996,40.671820199999999,43.000000000000000,-73.948817499999990,40.673563299999998,42.000000000000000,START,1
412,2350,227,active,1610514000000.000000000000000,-73.996850699999996,40.712495400000002,18.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
413,2350,5188,active,1610514000000.000000000000000,-73.996850699999996,40.712495400000002,18.000000000000000,-73.996070599999996,40.713157099999997,32.000000000000000,START,1
414,4476,3682,active,1610514000000.000000000000000,-73.958147999999994,40.688562999999988,34.000000000000000,-73.956876600000001,40.688174900000000,34.000000000000000,START,1
415,4476,4830,active,1610514000000.000000000000000,-73.958147999999994,40.688562999999988,34.000000000000000,-73.957319499999997,40.688183899999999,30.000000000000000,START,1
416,7853,1340,active,1610600400000.000000000000000,-73.914277999999996,40.684130000000003,28.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
417,5107,5014,active,1610600400000.000000000000000,-73.902413899999999,40.695143999999999,31.000000000000000,-73.906379999999999,40.693888000000001,43.000000000000000,START,1
418,7065,1340,active,1610773200000.000000000000000,-73.925353999999999,40.682569999999998,30.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
419,7065,5276,active,1610773200000.000000000000000,-73.925353999999999,40.682569999999998,30.000000000000000,-73.925763699999990,40.682955600000000,28.000000000000000,START,1
420,7868,713,active,1610946000000.000000000000000,-74.000705000000011,40.660544999999999,8.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
421,7489,3461,active,1611118800000.000000000000000,-73.913889999999995,40.659883999999998,33.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
422,7869,227,active,1611205200000.000000000000000,-73.999329299999999,40.715511900000003,25.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
423,7344,5107,active,1611205200000.000000000000000,-73.902338999999998,40.695220900000002,34.000000000000000,-73.902413899999999,40.695143999999999,31.000000000000000,START,1
424,1619,5107,active,1611378000000.000000000000000,-73.901288899999997,40.695807500000001,31.000000000000000,-73.902413899999999,40.695143999999999,31.000000000000000,START,3
425,7178,1340,active,1611378000000.000000000000000,-73.911789999999996,40.694350000000000,26.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,2
426,7755,3575,active,1611378000000.000000000000000,-73.944371799999999,40.688301600000003,40.000000000000000,-73.945752299999995,40.687336700000003,28.000000000000000,START,1
427,7465,7398,active,1611550800000.000000000000000,-73.940000499999996,40.675748100000000,35.000000000000000,-73.940505599999995,40.675781399999998,34.000000000000000,START,1
428,7465,7250,active,1611550800000.000000000000000,-73.940000499999996,40.675748100000000,35.000000000000000,-73.941205900000000,40.675832700000001,33.000000000000000,START,1
429,8021,4459,active,1611723600000.000000000000000,-73.958300100000002,40.656804100000002,46.000000000000000,-73.958950500000000,40.655984800000013,33.000000000000000,START,1
430,8021,4891,active,1611723600000.000000000000000,-73.958300100000002,40.656804100000002,46.000000000000000,-73.958326299999996,40.654856500000001,42.000000000000000,START,2
431,8021,4402,active,1611723600000.000000000000000,-73.958300100000002,40.656804100000002,46.000000000000000,-73.956851999999998,40.655596000000003,40.000000000000000,START,1
432,8021,4507,active,1611723600000.000000000000000,-73.958300100000002,40.656804100000002,46.000000000000000,-73.959160999999995,40.655510999999997,35.000000000000000,START,1
433,7894,7398,active,1611723600000.000000000000000,-73.940505599999995,40.675317700000001,42.000000000000000,-73.940505599999995,40.675781399999998,34.000000000000000,START,1
434,7894,7465,active,1611723600000.000000000000000,-73.940505599999995,40.675317700000001,42.000000000000000,-73.940000499999996,40.675748100000000,35.000000000000000,START,2
435,7894,7250,active,1611723600000.000000000000000,-73.940505599999995,40.675317700000001,42.000000000000000,-73.941205900000000,40.675832700000001,33.000000000000000,START,1
436,8069,7489,active,1611723600000.000000000000000,-73.914456999999999,40.660297999999997,25.000000000000000,-73.913889999999995,40.659883999999998,33.000000000000000,START,2
437,8069,7734,active,1611723600000.000000000000000,-73.914456999999999,40.660297999999997,25.000000000000000,-73.914763899999997,40.660348200000001,25.000000000000000,START,2
438,7941,3531,active,1611982800000.000000000000000,-73.996159200000008,40.712012299999998,24.000000000000000,-73.995697499999991,40.712634299999998,28.000000000000000,START,3
439,7941,1440,active,1611982800000.000000000000000,-73.996159200000008,40.712012299999998,24.000000000000000,-73.995513899999992,40.712028900000000,24.000000000000000,START,2
440,7941,227,active,1611982800000.000000000000000,-73.996159200000008,40.712012299999998,24.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
441,4801,4391,active,1612069200000.000000000000000,-73.952100899999991,40.694836000000002,31.000000000000000,-73.955247200000002,40.694219900000000,37.000000000000000,START,1
442,7210,6793,active,1612242000000.000000000000000,-73.952227200000010,40.685089499999997,32.000000000000000,-73.952383999999995,40.684724000000003,30.000000000000000,START,1
443,2701,713,active,1612414800000.000000000000000,-74.000736000000003,40.647753000000002,58.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
444,8079,227,active,1612587600000.000000000000000,-73.998456300000001,40.716044699999998,29.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
445,8086,6004,active,1612587600000.000000000000000,-73.980546599999997,40.722186200000003,28.000000000000000,-73.983485000000002,40.721097299999997,29.000000000000000,START,1
446,8086,731,active,1612587600000.000000000000000,-73.980546599999997,40.722186200000003,28.000000000000000,-73.980730400000013,40.724676300000013,33.000000000000000,START,1
447,1932,227,active,1612587600000.000000000000000,-73.986000000000004,40.716099999999997,92.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
448,4116,9906,active,1612933200000.000000000000000,-73.983123100000000,40.728466800000007,23.000000000000000,-73.983775299999991,40.729209599999997,23.000000000000000,START,1
449,2090,1932,active,1613106000000.000000000000000,-73.954098000000002,40.725627000000003,17.000000000000000,-73.986000000000004,40.716099999999997,92.000000000000000,START,3
450,8174,1340,active,1613278800000.000000000000000,-73.942419000000001,40.679819999999999,42.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
451,7925,713,active,1613365200000.000000000000000,-73.999376999999996,40.656464000000000,18.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
452,5108,5151,active,1613538000000.000000000000000,-73.974916999999991,40.678903000000012,36.000000000000000,-73.980556000000007,40.675448000000003,39.000000000000000,START,2
453,7985,7398,active,1613797200000.000000000000000,-73.940773999999990,40.675964000000000,35.000000000000000,-73.940505599999995,40.675781399999998,34.000000000000000,START,2
454,7985,7250,active,1613797200000.000000000000000,-73.940773999999990,40.675964000000000,35.000000000000000,-73.941205900000000,40.675832700000001,33.000000000000000,START,1
455,7985,7465,active,1613797200000.000000000000000,-73.940773999999990,40.675964000000000,35.000000000000000,-73.940000499999996,40.675748100000000,35.000000000000000,START,1
456,8269,2647,active,1613970000000.000000000000000,-73.920573899999994,40.699058299999997,21.000000000000000,-73.921502300000000,40.702884999999988,27.000000000000000,START,1
457,7997,1340,active,1614142800000.000000000000000,-73.924910999999994,40.682535000000001,30.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
458,7997,7065,active,1614142800000.000000000000000,-73.924910999999994,40.682535000000001,30.000000000000000,-73.925353999999999,40.682569999999998,30.000000000000000,START,1
459,7997,5276,active,1614142800000.000000000000000,-73.924910999999994,40.682535000000001,30.000000000000000,-73.925763699999990,40.682955600000000,28.000000000000000,START,4
460,8175,1340,active,1614142800000.000000000000000,-73.924370099999990,40.691605699999997,35.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
461,7710,1340,active,1614229200000.000000000000000,-73.914630000000002,40.685942999999988,26.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
462,7574,713,active,1614229200000.000000000000000,-74.013073699999993,40.649689700000003,27.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
463,12074,3301,active,1614315600000.000000000000000,-73.952629000000002,40.673371099999997,43.000000000000000,-73.952766699999998,40.672888299999997,45.000000000000000,START,3
464,7789,2274,active,1614315600000.000000000000000,-73.983536299999997,40.728718499999999,27.000000000000000,-73.983418000000000,40.725749999999998,34.000000000000000,START,2
465,7789,4116,active,1614315600000.000000000000000,-73.983536299999997,40.728718499999999,27.000000000000000,-73.983123100000000,40.728466800000007,23.000000000000000,START,1
466,7789,9906,active,1614315600000.000000000000000,-73.983536299999997,40.728718499999999,27.000000000000000,-73.983775299999991,40.729209599999997,23.000000000000000,START,1
467,1932,2463,active,1614488400000.000000000000000,-73.986000000000004,40.716099999999997,92.000000000000000,-73.988092999999992,40.719777999999998,72.000000000000000,START,1
468,7325,5283,active,1614488400000.000000000000000,-73.951524499999991,40.688558299999997,30.000000000000000,-73.951105999999996,40.689587000000003,29.000000000000000,START,1
469,6311,3016,active,1614661200000.000000000000000,-73.981325999999996,40.727684500000002,20.000000000000000,-73.981071000000000,40.727888999999998,27.000000000000000,START,2
470,8252,2874,active,1614661200000.000000000000000,-73.929345900000001,40.686595099999998,31.000000000000000,-73.928278199999994,40.685950499999997,25.000000000000000,START,1
471,8252,3662,active,1614661200000.000000000000000,-73.929345900000001,40.686595099999998,31.000000000000000,-73.927942000000002,40.685696999999998,25.000000000000000,START,1
472,8252,1340,active,1614661200000.000000000000000,-73.929345900000001,40.686595099999998,31.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
473,8150,227,active,1615006800000.000000000000000,-73.997717499999993,40.716319499999997,28.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
474,7934,5578,active,1615093200000.000000000000000,-74.001887999999994,40.655369999999998,14.500000000000000,-74.001515900000001,40.655499900000002,16.000000000000000,START,1
475,7934,2462,active,1615093200000.000000000000000,-74.001887999999994,40.655369999999998,14.500000000000000,-74.001461000000006,40.655126000000003,17.000000000000000,START,1
476,8194,6890,active,1615179600000.000000000000000,-73.944063000000000,40.726880000000001,16.000000000000000,-73.944403299999991,40.726787399999999,15.000000000000000,START,2
477,8194,5581,active,1615179600000.000000000000000,-73.944063000000000,40.726880000000001,16.000000000000000,-73.946078000000000,40.728026000000000,8.000000000000000,START,1
478,7686,1340,active,1615438800000.000000000000000,-73.944794999999999,40.674631599999998,46.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
479,7686,7465,active,1615438800000.000000000000000,-73.944794999999999,40.674631599999998,46.000000000000000,-73.940000499999996,40.675748100000000,35.000000000000000,START,1
480,8068,1933,active,1615525200000.000000000000000,-73.958047499999992,40.709876199999997,32.000000000000000,-73.984426200000001,40.715573300000003,93.000000000000000,START,1
481,7977,227,active,1615611600000.000000000000000,-73.996392000000000,40.713009599999999,27.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
482,7977,3531,active,1615611600000.000000000000000,-73.996392000000000,40.713009599999999,27.000000000000000,-73.995697499999991,40.712634299999998,28.000000000000000,START,4
483,7977,5188,active,1615611600000.000000000000000,-73.996392000000000,40.713009599999999,27.000000000000000,-73.996070599999996,40.713157099999997,32.000000000000000,START,1
484,5671,227,active,1615611600000.000000000000000,-73.998688799999996,40.712525999999997,26.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
485,5671,248,active,1615611600000.000000000000000,-73.998688799999996,40.712525999999997,26.000000000000000,-73.998085000000003,40.712136999999998,23.000000000000000,START,1
486,8058,5933,active,1615611600000.000000000000000,-73.921884399999996,40.708457199999998,28.000000000000000,-73.921884399999996,40.708457199999998,28.000000000000000,START,1
487,1146,944,active,1616299200000.000000000000000,-73.955055000000002,40.679572000000000,37.000000000000000,-73.954802000000001,40.680269000000003,39.000000000000000,START,1
488,8362,7398,active,1616472000000.000000000000000,-73.941194499999995,40.676034000000001,35.000000000000000,-73.940505599999995,40.675781399999998,34.000000000000000,START,2
489,8362,7250,active,1616472000000.000000000000000,-73.941194499999995,40.676034000000001,35.000000000000000,-73.941205900000000,40.675832700000001,33.000000000000000,START,1
490,8362,7985,active,1616472000000.000000000000000,-73.941194499999995,40.676034000000001,35.000000000000000,-73.940773999999990,40.675964000000000,35.000000000000000,START,1
491,1598,5014,active,1616817600000.000000000000000,-73.905067299999999,40.696278999999997,26.000000000000000,-73.906379999999999,40.693888000000001,43.000000000000000,START,1
492,8370,5965,active,1616817600000.000000000000000,-73.998566900000000,40.603924900000003,25.000000000000000,-73.992933999999991,40.606661000000003,30.000000000000000,START,3
493,8044,2223,active,1616817600000.000000000000000,-73.950346799999991,40.730394300000000,23.000000000000000,-73.949352777777705,40.728069400000003,17.000000000000000,START,3
494,8509,1340,active,1616990400000.000000000000000,-73.916503100000014,40.687155599999997,27.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,2
495,8525,7789,active,1617076800000.000000000000000,-73.983719999999991,40.729130599999998,23.000000000000000,-73.983536299999997,40.728718499999999,27.000000000000000,START,7
496,8525,4116,active,1617076800000.000000000000000,-73.983719999999991,40.729130599999998,23.000000000000000,-73.983123100000000,40.728466800000007,23.000000000000000,START,1
497,8517,3461,active,1617422400000.000000000000000,-73.961422499999998,40.653536799999998,41.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
498,8372,713,active,1617422400000.000000000000000,-73.992954400000002,40.659452500000000,40.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,3
499,5812,3578,active,1617508800000.000000000000000,-73.980952500000001,40.728736099999999,26.000000000000000,-73.981446599999998,40.729303700000003,25.000000000000000,START,1
500,8554,5812,active,1617508800000.000000000000000,-73.981348199999999,40.728838600000003,18.000000000000000,-73.980952500000001,40.728736099999999,26.000000000000000,START,2
501,4848,5965,active,1617854400000.000000000000000,-73.994931999999991,40.600437900000003,29.000000000000000,-73.992933999999991,40.606661000000003,30.000000000000000,START,4
502,5686,3461,active,1617854400000.000000000000000,-73.962722700000000,40.662097400000000,47.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,2
503,8285,5014,active,1617940800000.000000000000000,-73.894572400000001,40.703905499999998,45.000000000000000,-73.906379999999999,40.693888000000001,43.000000000000000,START,1
504,8200,5014,active,1618027200000.000000000000000,-73.905430099999990,40.701344499999998,35.000000000000000,-73.906379999999999,40.693888000000001,43.000000000000000,START,3
505,8200,5090,active,1618027200000.000000000000000,-73.905430099999990,40.701344499999998,35.000000000000000,-73.904772999999992,40.700597500000001,32.000000000000000,START,3
506,8701,1340,active,1618027200000.000000000000000,-73.915205100000009,40.701580300000003,30.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
507,8531,3461,active,1618372800000.000000000000000,-73.963013500000002,40.678180500000003,46.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
508,5089,368,active,1618545600000.000000000000000,-73.973004599999996,40.634201999999988,34.000000000000000,-73.967035999999993,40.634763000000000,29.000000000000000,START,1
509,7765,4192,active,1618632000000.000000000000000,-73.953845899999990,40.677775400000009,50.000000000000000,-73.954236199999997,40.676227300000001,41.000000000000000,START,1
510,8287,7489,active,1618632000000.000000000000000,-73.921183999999997,40.660072999999997,16.000000000000000,-73.913889999999995,40.659883999999998,33.000000000000000,START,3
511,8077,713,active,1618718400000.000000000000000,-73.990808000000001,40.662810800000003,52.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
512,507,2463,active,1619064000000.000000000000000,-73.986421000000007,40.718848999999999,34.000000000000000,-73.988092999999992,40.719777999999998,72.000000000000000,START,3
513,7708,7537,active,1619409600000.000000000000000,-73.961772799999991,40.684261200000002,34.000000000000000,-73.961399599999993,40.683157500000000,41.000000000000000,START,5
514,7708,5916,active,1619409600000.000000000000000,-73.961772799999991,40.684261200000002,34.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,2
515,5916,1340,active,1619496000000.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
516,6385,5916,active,1619582400000.000000000000000,-73.936339099999998,40.696970299999997,32.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
517,4801,5916,active,1619928000000.000000000000000,-73.952100899999991,40.694836000000002,31.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,3
518,5916,1933,active,1620100800000.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,-73.984426200000001,40.715573300000003,93.000000000000000,START,3
519,7817,1635,active,1620100800000.000000000000000,-73.982739899999999,40.665971200000001,48.000000000000000,-73.982382000000001,40.667563999999999,51.000000000000000,START,1
520,5916,3461,active,1620187200000.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
521,8189,8174,active,1620273600000.000000000000000,-73.941497999999996,40.680717000000001,31.000000000000000,-73.942419000000001,40.679819999999999,42.000000000000000,START,1
522,2716,8189,active,1620273600000.000000000000000,-73.941099600000001,40.680737999999998,31.000000000000000,-73.941497999999996,40.680717000000001,31.000000000000000,START,2
523,8190,5916,active,1621137600000.000000000000000,-73.944943499999994,40.691185500000003,31.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
524,7976,7398,active,1621396800000.000000000000000,-73.941022199999992,40.675439500000003,34.000000000000000,-73.940505599999995,40.675781399999998,34.000000000000000,START,1
525,7976,7250,active,1621396800000.000000000000000,-73.941022199999992,40.675439500000003,34.000000000000000,-73.941205900000000,40.675832700000001,33.000000000000000,START,1
526,7976,7894,active,1621396800000.000000000000000,-73.941022199999992,40.675439500000003,34.000000000000000,-73.940505599999995,40.675317700000001,42.000000000000000,START,1
527,8862,731,active,1621396800000.000000000000000,-73.978825799999996,40.722684800000003,21.000000000000000,-73.980730400000013,40.724676300000013,33.000000000000000,START,1
528,12490,5916,active,1621396800000.000000000000000,-73.947807299999994,40.694978599999999,23.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
529,7534,7591,active,1621396800000.000000000000000,-73.947751299999993,40.690805099999999,29.000000000000000,-73.947051799999997,40.690553199999997,27.000000000000000,START,3
530,8761,3461,active,1621656000000.000000000000000,-73.973751199999995,40.686921200000000,35.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
531,8269,5916,active,1621828800000.000000000000000,-73.920573899999994,40.699058299999997,21.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
532,8295,5916,active,1621828800000.000000000000000,-73.911142699999999,40.707993999999999,41.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,3
533,7770,5916,active,1621828800000.000000000000000,-73.939154700000003,40.687362899999997,24.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
534,8031,5916,active,1622001600000.000000000000000,-73.941251899999997,40.688222400000001,26.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,4
535,8363,7997,active,1622088000000.000000000000000,-73.924294000000003,40.682707600000001,25.000000000000000,-73.924910999999994,40.682535000000001,30.000000000000000,START,1
536,1893,3715,active,1622347200000.000000000000000,-73.922084999999996,40.684013000000000,23.000000000000000,-73.921940199999995,40.684081800000001,23.000000000000000,START,1
537,8898,4062,active,1622433600000.000000000000000,-73.958107900000002,40.671146000000000,56.000000000000000,-73.957764999999995,40.670158000000001,61.000000000000000,START,2
538,8916,1340,active,1622520000000.000000000000000,-73.928897699999993,40.684826800000003,31.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
539,8916,3662,active,1622520000000.000000000000000,-73.928897699999993,40.684826800000003,31.000000000000000,-73.927942000000002,40.685696999999998,25.000000000000000,START,1
540,8916,7582,active,1622520000000.000000000000000,-73.928897699999993,40.684826800000003,31.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,START,1
541,7912,5916,active,1622779200000.000000000000000,-73.943180599999991,40.689906899999997,26.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
542,8937,12809,active,1622865600000.000000000000000,-73.938112300000000,40.691554800000013,28.000000000000000,-73.938525599999991,40.691536399999997,28.000000000000000,START,1
543,9044,1340,active,1622865600000.000000000000000,-73.930149999999998,40.676008000000003,20.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,3
544,3085,5916,active,1623124800000.000000000000000,-73.929747800000001,40.696222700000000,27.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
545,8538,1340,active,1623124800000.000000000000000,-73.915734000000000,40.681719000000001,24.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,3
546,8806,7755,active,1623211200000.000000000000000,-73.944996000000003,40.687321300000001,31.000000000000000,-73.944371799999999,40.688301600000003,40.000000000000000,START,1
547,9012,7582,active,1623297600000.000000000000000,-73.925120699999994,40.684911600000000,28.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,START,1
548,9012,3662,active,1623297600000.000000000000000,-73.925120699999994,40.684911600000000,28.000000000000000,-73.927942000000002,40.685696999999998,25.000000000000000,START,1
549,518,248,active,1623470400000.000000000000000,-73.999212000000000,40.713959000000003,26.000000000000000,-73.998085000000003,40.712136999999998,23.000000000000000,START,1
550,8650,5916,active,1623470400000.000000000000000,-73.923444300000000,40.701374800000004,25.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
551,8650,2647,active,1623470400000.000000000000000,-73.923444300000000,40.701374800000004,25.000000000000000,-73.921502300000000,40.702884999999988,27.000000000000000,START,1
