source,target,status,installDate,fromXYZ,toXYZ,X1,Y1,Z1,X2,Y2,Z2,ORIG_FID,Shape_Length,bearingDegrees,lengthMetersGeodesic,link_ID
3792,1440,active,1567828800000,"-73.9957919,40.712076,29","-73.995513899999992,40.7120289,24",-73.9957919,40.712076,29,-73.9955139,40.7120289,24,96,0.0002819617173,99.61599251,24.0663145,94
5188,1440,active,1582952400000,"-73.9960706,40.7131571,32","-73.995513899999992,40.7120289,24",-73.9960706,40.7131571,32,-73.9955139,40.7120289,24,232,0.001258073976,153.7363849,133.8249543,225
2792,1440,active,1598760000000,"-73.995241,40.7119979,28","-73.995513899999992,40.7120289,24",-73.995241,40.7119979,28,-73.9955139,40.7120289,24,310,0.0002746550746,276.4807183,23.31567633,302
7941,1440,active,1611982800000,"-73.996159200000008,40.7120123,24","-73.995513899999992,40.7120289,24",-73.9961592,40.7120123,24,-73.9955139,40.7120289,24,439,0.0006455134778,88.52642147,54.55920284,431
9450,1440,active,1628913600000,"-73.9963428,40.7120383,28","-73.995513899999992,40.7120289,24",-73.9963428,40.7120383,28,-73.9955139,40.7120289,24,596,0.0008289532979,90.64972523,70.05007413,587
10139,1440,active,1631937600000,"-73.9942743,40.7125483,27","-73.995513899999992,40.7120289,24",-73.9942743,40.7125483,27,-73.9955139,40.7120289,24,637,0.00134401805,247.2660172,119.5766312,628
10661,1440,active,1638680400000,"-73.9966215,40.7132739,28","-73.995513899999992,40.7120289,24",-73.9966215,40.7132739,28,-73.9955139,40.7120289,24,745,0.001666374136,138.3424753,166.9547885,736
10851,1440,active,1641877200000,"-73.995605,40.7119735,29","-73.995513899999992,40.7120289,24",-73.995605,40.7119735,29,-73.9955139,40.7120289,24,788,0.0001066225586,58.69525605,9.854287188,779
4681,1447,active,1595044800000,"-73.997404,40.658479,19","-73.997281399999991,40.659747,36",-73.997404,40.658479,19,-73.9972814,40.659747,36,287,0.001273913168,5.522630215,141.1891961,280
6363,1447,active,1603252800000,"-73.99798899999999,40.6588397,20","-73.997281399999991,40.659747,36",-73.997989,40.6588397,20,-73.9972814,40.659747,36,343,0.001150604645,37.95054002,117.1835688,335
12148,1447,active,1663473600000,"-73.9977061,40.6595849,17","-73.997281399999991,40.659747,36",-73.9977061,40.6595849,17,-73.9972814,40.659747,36,946,0.0004545838757,69.10908535,40.17389877,937
12627,1635,active,1605070800000,"-73.9816141,40.6722614,32","-73.982382,40.667564,51",-73.9816141,40.6722614,32,-73.982382,40.667564,51,353,0.004759751797,189.2842153,525.6600336,345
3641,1635,active,1606971600000,"-73.9848165,40.6661549,44","-73.982382,40.667564,51",-73.9848165,40.6661549,44,-73.982382,40.667564,51,377,0.002812890517,59.93754054,258.5755325,369
5473,1635,active,1607230800000,"-73.981745,40.668334,43","-73.982382,40.667564,51",-73.981745,40.668334,43,-73.982382,40.667564,51,379,0.0009993342784,219.6000266,101.0569517,371
7817,1635,active,1620100800000,"-73.9827399,40.6659712,48","-73.982382,40.667564,51",-73.9827399,40.6659712,48,-73.982382,40.667564,51,519,0.001632514701,12.66394799,179.4467128,510
5151,1635,active,1633147200000,"-73.980556,40.675448,39","-73.982382,40.667564,51",-73.980556,40.675448,39,-73.982382,40.667564,51,655,0.008092696213,193.0402539,889.0079222,646
7825,1635,active,1635220800000,"-73.9799972,40.6763859,31","-73.982382,40.667564,51",-73.9799972,40.6763859,31,-73.982382,40.667564,51,692,0.009138555174,195.1270499,1000.186361,683
10627,1635,active,1636171200000,"-73.984346,40.670152,34","-73.982382,40.667564,51",-73.984346,40.670152,34,-73.982382,40.667564,51,704,0.003248852105,142.8056037,331.9207642,695
5916,1796,active,1609131600000,"-73.939748,40.696079,96","-73.935666,40.69707,38",-73.939748,40.696079,96,-73.935666,40.69707,38,405,0.004200571985,76.35412534,362.1361349,397
9450,1848,active,1628913600000,"-73.9963428,40.7120383,28","-73.996938,40.713099,25",-73.9963428,40.7120383,28,-73.996938,40.713099,25,600,0.001216284313,330.7015232,128.077127,591
10661,1848,active,1638680400000,"-73.9966215,40.7132739,28","-73.996938,40.713099,25",-73.9966215,40.7132739,28,-73.996938,40.713099,25,746,0.000361610647,241.074669,33.05243281,737
2090,1932,active,1613106000000,"-73.954098,40.725627,17","-73.986,40.7161,92",-73.954098,40.725627,17,-73.986,40.7161,92,449,0.03329416378,253.3726225,2895.567232,441
8725,1932,active,1627704000000,"-73.9859184,40.7189325,26","-73.986,40.7161,92",-73.9859184,40.7189325,26,-73.986,40.7161,92,581,0.002833675142,181.6501475,314.6202941,572
9456,1932,active,1629000000000,"-73.9922136,40.718365,31","-73.986,40.7161,92",-73.9922136,40.718365,31,-73.986,40.7161,92,601,0.006613550481,110.0279604,582.1515316,592
10280,1932,active,1643346000000,"-73.9849692,40.717903199999988,17","-73.986,40.7161,92",-73.9849692,40.7179032,17,-73.986,40.7161,92,803,0.002077036081,209.7544616,218.3640707,794
1934,1932,fiber,1646974800000,"-73.9844644,40.7160869,84","-73.986,40.7161,92",-73.9844644,40.7160869,84,-73.986,40.7161,92,841,0.001535655876,270.4887708,129.7589292,832
7784,1932,active,1651377600000,"-73.984259100000017,40.7202773,26","-73.986,40.7161,92",-73.9842591,40.7202773,26,-73.986,40.7161,92,883,0.004525546166,202.6240527,486.6452134,874
1084,1933,active,1577163600000,"-73.945977,40.729614,16","-73.9844262,40.7155733,93",-73.945977,40.729614,16,-73.9844262,40.7155733,93,193,0.0409326552,249.9390528,3603.271476,187
4394,1933,active,1581570000000,"-73.96596319999999,40.7113383,23","-73.9844262,40.7155733,93",-73.9659632,40.7113383,23,-73.9844262,40.7155733,93,220,0.01894248122,282.9188947,1629.438986,214
2741,1933,active,1582174800000,"-73.9584768,40.7189136,23","-73.9844262,40.7155733,93",-73.9584768,40.7189136,23,-73.9844262,40.7155733,93,224,0.02616350449,262.6650169,2223.716926,217
6381,1933,active,1593489600000,"-73.9603435,40.694327400000013,28","-73.9844262,40.7155733,93",-73.9603435,40.6943274,28,-73.9844262,40.7155733,93,274,0.03211486761,311.4189283,3115.841816,267
7512,1933,active,1605070800000,"-73.975437,40.698868,45","-73.9844262,40.7155733,93",-73.975437,40.698868,45,-73.9844262,40.7155733,93,355,0.01897031276,331.7150976,2004.60353,347
7359,1933,active,1606453200000,"-73.9701169,40.6907108,38","-73.9844262,40.7155733,93",-73.9701169,40.6907108,38,-73.9844262,40.7155733,93,373,0.0286862333,330.0779611,3014.161911,365
1932,1933,active,1606626000000,"-73.986,40.7161,92","-73.9844262,40.7155733,93",-73.986,40.7161,92,-73.9844262,40.7155733,93,374,0.001659596135,108.5037286,145.27354,366
8068,1933,active,1615525200000,"-73.958047499999992,40.7098762,32","-73.9844262,40.7155733,93",-73.9580475,40.7098762,32,-73.9844262,40.7155733,93,480,0.02698689989,282.1871822,2317.029215,472
5916,1933,active,1620100800000,"-73.939748,40.696079,96","-73.9844262,40.7155733,93",-73.939748,40.696079,96,-73.9844262,40.7155733,93,518,0.04874596746,293.5729375,4352.250874,509
10342,1933,active,1641013200000,"-73.9600679,40.7148749,31","-73.9844262,40.7155733,93",-73.9600679,40.7148749,31,-73.9844262,40.7155733,93,777,0.02436831023,271.6423319,2059.646041,768
1934,1933,fiber,1646974800000,"-73.9844644,40.7160869,84","-73.9844262,40.7155733,93",-73.9844644,40.7160869,84,-73.9844262,40.7155733,93,842,0.0005150186404,175.7463469,57.12572781,833
3004,1971,active,1573362000000,"-73.9921089,40.7133356,33","-73.994822,40.712773,55",-73.9921089,40.7133356,33,-73.994822,40.712773,55,160,0.002770817636,258.284935,237.6146887,155
2792,1971,active,1598760000000,"-73.995241,40.7119979,28","-73.994822,40.712773,55",-73.995241,40.7119979,28,-73.994822,40.712773,55,309,0.0008811021564,28.3945655,93.07097241,301
1275,1971,active,1599105600000,"-73.994532,40.711488,36","-73.994822,40.712773,55",-73.994532,40.711488,36,-73.994822,40.712773,55,312,0.00131731735,347.2824872,144.7859369,304
4922,1971,active,1599192000000,"-73.9991871,40.71198,20","-73.994822,40.712773,55",-73.9991871,40.71198,20,-73.994822,40.712773,55,313,0.004436546744,79.70347031,379.2168034,305
1440,1971,active,1599278400000,"-73.995513899999992,40.7120289,24","-73.994822,40.712773,55",-73.9955139,40.7120289,24,-73.994822,40.712773,55,314,0.001016075991,42.91815921,101.2230324,306
7347,1971,active,1603512000000,"-73.9945616,40.7171001,35","-73.994822,40.712773,55",-73.9945616,40.7171001,35,-73.994822,40.712773,55,344,0.004334928208,183.4438421,481.0210337,336
994,1971,active,1604811600000,"-73.994532,40.711488,36","-73.994822,40.712773,55",-73.994532,40.711488,36,-73.994822,40.712773,55,351,0.00131731735,347.2824872,144.7859369,343
248,1971,active,1623556800000,"-73.998085,40.712137,23","-73.994822,40.712773,55",-73.998085,40.712137,23,-73.994822,40.712773,55,552,0.003324404458,78.97061214,284.6245993,543
11339,1971,active,1649736000000,"-73.9939014,40.7156785,40","-73.994822,40.712773,55",-73.9939014,40.7156785,40,-73.994822,40.712773,55,867,0.00304785738,197.5806676,331.8957152,858
2699,2090,active,1563249600000,"-73.952312,40.725467,12","-73.954098,40.725627,17",-73.952312,40.725467,12,-73.954098,40.725627,17,67,0.001793152531,275.1192149,151.9295406,67
3353,2090,active,1564286400000,"-73.9547899,40.7269126,19","-73.954098,40.725627,17",-73.9547899,40.7269126,19,-73.954098,40.725627,17,72,0.001459963345,151.7112052,154.2672312,72
3721,2090,active,1564718400000,"-73.9546991,40.7266295,18","-73.954098,40.725627,17",-73.9546991,40.7266295,18,-73.954098,40.725627,17,83,0.001168900107,149.0530561,122.3616992,83
4693,2090,active,1579410000000,"-73.9562158,40.7284275,20","-73.954098,40.725627,17",-73.9562158,40.7284275,20,-73.954098,40.725627,17,205,0.003511107673,142.9026228,358.7844291,199
4101,2090,active,1580187600000,"-73.9541018,40.72554,18","-73.954098,40.725627,17",-73.9541018,40.72554,18,-73.954098,40.725627,17,212,0.00008708294891,2.500984644,9.666561273,206
3861,2090,active,1580187600000,"-73.9541018,40.72554,18","-73.954098,40.725627,17",-73.9541018,40.72554,18,-73.954098,40.725627,17,213,0.00008708294891,2.500984644,9.666561273,207
10978,2101,active,1637989200000,"-73.9049407,40.7028949,41","-73.9034451,40.703735,36",-73.9049407,40.7028949,41,-73.9034451,40.703735,36,723,0.001715397146,60.67645235,157.0956586,714
1084,2223,active,1575262800000,"-73.945977,40.729614,16","-73.9493527777777,40.7280694,17",-73.945977,40.729614,16,-73.94935278,40.7280694,17,179,0.003712366666,245.4133571,332.7914525,173
8044,2223,active,1616817600000,"-73.950346799999991,40.7303943,23","-73.9493527777777,40.7280694,17",-73.9503468,40.7303943,23,-73.94935278,40.7280694,17,493,0.002528485663,156.8506408,271.4902489,484
1386,2274,active,1550034000000,"-73.984538,40.7259315,21","-73.983418,40.72575,34",-73.984538,40.7259315,21,-73.983418,40.72575,34,10,0.001134611057,99.20496407,96.74362599,10
3410,2274,active,1562558400000,"-73.98948,40.72866,27","-73.983418,40.72575,34",-73.98948,40.72866,27,-73.983418,40.72575,34,61,0.006724280185,115.6428494,605.5563043,61
3578,2274,active,1563163200000,"-73.9814466,40.7293037,25","-73.983418,40.72575,34",-73.9814466,40.7293037,25,-73.983418,40.72575,34,66,0.004063889965,209.0191368,428.3374606,66
4673,2274,active,1572930000000,"-73.982291,40.728228,24","-73.983418,40.72575,34",-73.982291,40.728228,24,-73.983418,40.72575,34,155,0.002722244111,204.456148,291.1842368,150
5520,2274,active,1583384400000,"-73.9782516,40.7298657,45","-73.983418,40.72575,34",-73.9782516,40.7298657,45,-73.983418,40.72575,34,238,0.006605352031,231.4581839,631.9691082,231
5833,2274,active,1594612800000,"-73.983492,40.7242705,21","-73.983418,40.72575,34",-73.983492,40.7242705,21,-73.983418,40.72575,34,282,0.001481349469,2.863370971,164.4153022,275
4116,2274,active,1606798800000,"-73.9831231,40.728466800000007,23","-73.983418,40.72575,34",-73.9831231,40.7284668,23,-73.983418,40.72575,34,376,0.002732758359,186.1950199,302.7238426,368
7789,2274,active,1614315600000,"-73.9835363,40.7287185,27","-73.983418,40.72575,34",-73.9835363,40.7287185,27,-73.983418,40.72575,34,464,0.002970856297,177.717869,329.7993493,456
7926,2274,active,1629259200000,"-73.983622799999992,40.7274495,25","-73.983418,40.72575,34",-73.9836228,40.7274495,25,-73.983418,40.72575,34,602,0.001711795341,173.1286464,189.5185726,593
9901,2274,active,1630468800000,"-73.985229699999991,40.7280637,24","-73.983418,40.72575,34",-73.9852297,40.7280637,24,-73.983418,40.72575,34,621,0.002938616099,141.9379369,299.0661296,612
10122,2274,active,1631160000000,"-73.9800351,40.729207,21","-73.983418,40.72575,34",-73.9800351,40.729207,21,-73.983418,40.72575,34,627,0.004836823483,224.3793109,478.5931629,618
6891,2274,active,1631419200000,"-73.9843094,40.7254772,26","-73.983418,40.72575,34",-73.9843094,40.7254772,26,-73.983418,40.72575,34,629,0.0009322090967,72.98403209,81.17304989,620
5806,2282,active,1639544400000,"-74.012841,40.677626,16","-73.993805999999992,40.6829933,34",-74.012841,40.677626,16,-73.993806,40.6829933,34,761,0.01977723781,74.25313743,1716.058525,752
6565,2282,active,1641272400000,"-73.986232,40.678066,18","-73.993805999999992,40.6829933,34",-73.986232,40.678066,18,-73.993806,40.6829933,34,781,0.009035693736,303.0461973,842.2487175,772
6774,2282,active,1644987600000,"-73.9947452,40.6817764,25","-73.993805999999992,40.6829933,34",-73.9947452,40.6817764,25,-73.993806,40.6829933,34,813,0.001537186472,37.66085898,156.732988,804
12578,2282,active,1663732800000,"-73.9965174,40.6834768,27","-73.993805999999992,40.6829933,34",-73.9965174,40.6834768,27,-73.993806,40.6829933,34,948,0.002754171783,100.110775,235.4172703,939
5155,2441,active,1580533200000,"-73.989995999999991,40.717379,32","-73.9904178,40.7165586,48",-73.989996,40.717379,32,-73.9904178,40.7165586,48,216,0.0009224811109,207.2094835,97.82711872,210
6844,2441,active,1599537600000,"-73.992351599999992,40.7171104,27","-73.9904178,40.7165586,48",-73.9923516,40.7171104,27,-73.9904178,40.7165586,48,315,0.002010986246,105.9258279,174.5070726,307
7764,2441,active,1610082000000,"-73.9942052,40.7193611,32","-73.9904178,40.7165586,48",-73.9942052,40.7193611,32,-73.9904178,40.7165586,48,409,0.004711518334,126.4997207,446.3842239,401
4996,2462,active,1577509200000,"-74.001559,40.655036,20","-74.001461,40.655126,17",-74.001559,40.655036,20,-74.001461,40.655126,17,194,0.0001330563791,47.43664826,12.98373449,188
5578,2462,active,1606021200000,"-74.0015159,40.6554999,16","-74.001461,40.655126,17",-74.0015159,40.6554999,16,-74.001461,40.655126,17,364,0.0003779090102,171.6469079,41.7793605,356
7934,2462,active,1615093200000,"-74.001888,40.65537,14.5","-74.001461,40.655126,17",-74.001888,40.65537,14.5,-74.001461,40.655126,17,475,0.0004917977227,119.7448813,45.14712803,467
1430,2463,active,1541566800000,"-73.987055,40.721199,28","-73.988092999999992,40.719778,72",-73.987055,40.721199,28,-73.988093,40.719778,72,2,0.001759740038,216.1470636,180.5329489,2
2590,2463,active,1543726800000,"-73.985880999999992,40.720793,20","-73.988092999999992,40.719778,72",-73.985881,40.720793,20,-73.988093,40.719778,72,6,0.00243375615,245.351467,218.249767,6
2900,2463,active,1548824400000,"-73.980655,40.72267,21","-73.988092999999992,40.719778,72",-73.980655,40.72267,21,-73.988093,40.719778,72,9,0.007980445351,248.7532119,705.7329815,9
2983,2463,active,1553745600000,"-73.9895454,40.7239267,29","-73.988092999999992,40.719778,72",-73.9895454,40.7239267,29,-73.988093,40.719778,72,23,0.004395586133,160.7055862,476.7691135,23
3175,2463,active,1556596800000,"-73.984822999999992,40.7200617,26","-73.988092999999992,40.719778,72",-73.984823,40.7200617,26,-73.988093,40.719778,72,35,0.003282283609,265.0415253,278.0737856,35
2090,2463,active,1559361600000,"-73.954098,40.725627,17","-73.988092999999992,40.719778,72",-73.954098,40.725627,17,-73.988093,40.719778,72,49,0.03449450441,260.237574,2944.657063,49
4276,2463,active,1568606400000,"-73.988214,40.7214594,31","-73.988092999999992,40.719778,72",-73.988214,40.7214594,31,-73.988093,40.719778,72,102,0.00168574819,175.8838715,186.9966315,100
4337,2463,active,1569729600000,"-73.9831177,40.7233621,28","-73.988092999999992,40.719778,72",-73.9831177,40.7233621,28,-73.988093,40.719778,72,113,0.006131833567,234.2318264,578.8859685,111
3716,2463,active,1571630400000,"-73.954625,40.7304,24.5","-73.988092999999992,40.719778,72",-73.954625,40.7304,24.5,-73.988093,40.719778,72,150,0.03511315879,252.3917176,3063.67972,145
1158,2463,active,1573707600000,"-73.979443,40.72402,20","-73.988092999999992,40.719778,72",-73.979443,40.72402,20,-73.988093,40.719778,72,163,0.009634161302,243.8764543,869.4839619,158
5153,2463,active,1578978000000,"-73.990828499999992,40.7270219,32","-73.988092999999992,40.719778,72",-73.9908285,40.7270219,32,-73.988093,40.719778,72,202,0.007743193622,159.3120558,836.9656574,196
6004,2463,active,1588824000000,"-73.983485,40.7210973,29","-73.988092999999992,40.719778,72",-73.983485,40.7210973,29,-73.988093,40.719778,72,258,0.004793142653,254.0232425,415.9816151,251
7535,2463,active,1605848400000,"-73.9867299,40.724785,7","-73.988092999999992,40.719778,72",-73.9867299,40.724785,7,-73.988093,40.719778,72,359,0.005189228325,195.2290691,567.8214613,351
1932,2463,active,1614488400000,"-73.986,40.7161,92","-73.988092999999992,40.719778,72",-73.986,40.7161,92,-73.988093,40.719778,72,467,0.004231823839,330.3575584,445.0772745,459
507,2463,active,1619064000000,"-73.986421,40.718849,34","-73.988092999999992,40.719778,72",-73.986421,40.718849,34,-73.988093,40.719778,72,512,0.001912753251,299.0575135,174.9279302,503
9770,2463,active,1628136000000,"-73.9874335,40.7206536,27","-73.988092999999992,40.719778,72",-73.9874335,40.7206536,27,-73.988093,40.719778,72,585,0.001096182289,216.9869791,112.0683183,576
8224,2463,active,1633233600000,"-73.9960361,40.7195536,33","-73.988092999999992,40.719778,72",-73.9960361,40.7195536,33,-73.988093,40.719778,72,658,0.007946269123,88.38177109,671.580144,649
4026,2463,active,1633579200000,"-73.9889027,40.7272721,31","-73.988092999999992,40.719778,72",-73.9889027,40.7272721,31,-73.988093,40.719778,72,664,0.007537715098,173.8333992,835.0159339,655
10745,2463,active,1644469200000,"-73.9912901,40.7240197,34","-73.988092999999992,40.719778,72",-73.9912901,40.7240197,34,-73.988093,40.719778,72,809,0.005311635087,142.9935408,542.9882486,800
11467,2463,active,1644987600000,"-73.98975209999999,40.7235891,37","-73.988092999999992,40.719778,72",-73.9897521,40.7235891,37,-73.988093,40.719778,72,814,0.004156572629,156.4748877,445.8267457,805
11300,2463,active,1645419600000,"-73.9912901,40.7186133,35","-73.988092999999992,40.719778,72",-73.9912901,40.7186133,35,-73.988093,40.719778,72,818,0.003402642282,69.98337363,299.4944598,809
7764,2463,active,1645506000000,"-73.9942052,40.7193611,32","-73.988092999999992,40.719778,72",-73.9942052,40.7193611,32,-73.988093,40.719778,72,820,0.006126401427,86.09802184,518.4954918,811
12525,2463,active,1660795200000,"-73.992070599999991,40.719303300000007,31","-73.988092999999992,40.719778,72",-73.9920706,40.7193033,31,-73.988093,40.719778,72,924,0.004005825989,83.1943202,340.1798199,915
4745,2463,active,1662004800000,"-73.980043,40.727450999999988,18","-73.988092999999992,40.719778,72",-73.980043,40.727451,18,-73.988093,40.719778,72,929,0.01112103544,226.3735528,1090.221038,920
12338,2463,active,1663905600000,"-73.9858266,40.720889,26","-73.988092999999992,40.719778,72",-73.9858266,40.720889,26,-73.988093,40.719778,72,950,0.002524062194,243.8856877,227.7913502,941
6248,2482,active,1638334800000,"-73.925557,40.6987061,22","-73.924329,40.699602,24",-73.925557,40.6987061,22,-73.924329,40.699602,24,735,0.001520072633,53.88699561,143.7688006,726
11577,2482,active,1645851600000,"-73.923054,40.7001455,20","-73.924329,40.699602,24",-73.923054,40.7001455,20,-73.924329,40.699602,24,822,0.001386007666,246.9126844,123.5085308,813
3864,2603,active,1566014400000,"-73.990065,40.71532,28","-73.9904178,40.71428,26",-73.990065,40.71532,28,-73.9904178,40.71428,26,87,0.0010982112,198.7385173,119.2756543,87
3607,2646,active,1563076800000,"-73.945962,40.68284,28","-73.9464411,40.6835132,26",-73.945962,40.68284,28,-73.9464411,40.6835132,26,65,0.0008262778286,324.5614707,85.0237694,65
9926,2646,active,1639544400000,"-73.945345,40.683561,29","-73.9464411,40.6835132,26",-73.945345,40.683561,29,-73.9464411,40.6835132,26,763,0.001097141764,267.5029613,92.81216416,754
8269,2647,active,1613970000000,"-73.9205739,40.6990583,21","-73.9215023,40.702884999999988,27",-73.9205739,40.6990583,21,-73.9215023,40.702885,27,456,0.003937709925,346.3628922,432.1309514,448
8650,2647,active,1623470400000,"-73.9234443,40.7013748,25","-73.9215023,40.702884999999988,27",-73.9234443,40.7013748,25,-73.9215023,40.702885,27,551,0.002460095128,52.12951023,234.6520658,542
9034,2701,active,1628308800000,"-74.000747600000011,40.6470349,62","-74.000736,40.647753,58",-74.0007476,40.6470349,62,-74.000736,40.647753,58,587,0.0007181936856,0.9254605774,79.74895729,578
5089,2701,active,1648872000000,"-73.9730046,40.634201999999988,34","-74.000736,40.647753,58",-73.9730046,40.634202,34,-74.000736,40.647753,58,854,0.03086519327,296.042533,2786.969111,845
12630,2701,active,1660276800000,"-74.00018639999999,40.6487759,55","-74.000736,40.647753,58",-74.0001864,40.6487759,55,-74.000736,40.647753,58,920,0.001161199625,208.248957,122.7339575,911
9450,2792,active,1628913600000,"-73.9963428,40.7120383,28","-73.995241,40.7119979,28",-73.9963428,40.7120383,28,-73.995241,40.7119979,28,598,0.00110254043,92.09993914,93.21047869,589
11212,2827,active,1641618000000,"-73.9546542,40.6926304,17","-73.95169,40.691957,24",-73.9546542,40.6926304,17,-73.95169,40.691957,24,784,0.003039728475,102.7990862,261.4711721,775
3077,2874,active,1558152000000,"-73.928484799999993,40.6856129,24","-73.9282782,40.6859505,25",-73.9284848,40.6856129,24,-73.9282782,40.6859505,25,46,0.0003957995957,31.46524938,41.35812141,46
3662,2874,active,1569211200000,"-73.927942,40.685697,25","-73.9282782,40.6859505,25",-73.927942,40.685697,25,-73.9282782,40.6859505,25,108,0.0004210613851,307.0168584,40.00202476,106
4433,2874,active,1570852800000,"-73.926877,40.68577,24","-73.9282782,40.6859505,25",-73.926877,40.68577,24,-73.9282782,40.6859505,25,119,0.001412778005,277.3403128,120.1321583,117
7582,2874,active,1609045200000,"-73.9271759,40.6849822,27","-73.9282782,40.6859505,25",-73.9271759,40.6849822,27,-73.9282782,40.6859505,25,397,0.001467198071,311.297236,142.28498,389
8252,2874,active,1614661200000,"-73.9293459,40.6865951,31","-73.9282782,40.6859505,25",-73.9293459,40.6865951,31,-73.9282782,40.6859505,25,470,0.00124719383,121.1205409,115.1954844,462
4733,2932,active,1576645200000,"-73.912807,40.697881,22","-73.9138912,40.6975071,24",-73.912807,40.697881,22,-73.9138912,40.6975071,24,189,0.001146861304,250.9726025,100.6028473,183
5094,2932,active,1578373200000,"-73.9136386,40.6972587,20","-73.9138912,40.6975071,24",-73.9136386,40.6972587,20,-73.9138912,40.6975071,24,199,0.0003542729456,314.5196873,34.88115372,193
2959,2949,active,1554609600000,"-73.9287604,40.6859032,24","-73.928708,40.685932,24",-73.9287604,40.6859032,24,-73.928708,40.685932,24,31,0.00005979297619,61.2059987,5.463443178,31
3075,2959,active,1554609600000,"-73.928766,40.68593,25","-73.9287604,40.6859032,24",-73.928766,40.68593,25,-73.9287604,40.6859032,24,30,0.00002737882393,168.1975659,3.013496278,30
2874,2959,active,1557547200000,"-73.9282782,40.6859505,25","-73.9287604,40.6859032,24",-73.9282782,40.6859505,25,-73.9287604,40.6859032,24,39,0.0004845143239,264.3976607,41.09898118,39
3077,2959,active,1558152000000,"-73.928484799999993,40.6856129,24","-73.9287604,40.6859032,24",-73.9284848,40.6856129,24,-73.9287604,40.6859032,24,47,0.0004002867097,316.4879989,39.77444777,47
3662,2959,active,1569211200000,"-73.927942,40.685697,25","-73.9287604,40.6859032,24",-73.927942,40.685697,25,-73.9287604,40.6859032,24,109,0.0008439768954,284.141621,72.87314308,107
4433,2959,active,1570852800000,"-73.926877,40.68577,24","-73.9287604,40.6859032,24",-73.926877,40.68577,24,-73.9287604,40.6859032,24,118,0.001888104287,274.0454028,159.8958525,116
7582,2959,active,1609045200000,"-73.9271759,40.6849822,27","-73.9287604,40.6859032,24",-73.9271759,40.6849822,27,-73.9287604,40.6859032,24,398,0.001832725089,300.167549,168.526478,390
2959,3002,active,1557547200000,"-73.9287604,40.6859032,24","-73.929018,40.685556,24",-73.9287604,40.6859032,24,-73.929018,40.685556,24,40,0.000432325803,216.573031,44.28021745,40
2874,3002,active,1557547200000,"-73.9282782,40.6859505,25","-73.929018,40.685556,24",-73.9282782,40.6859505,25,-73.929018,40.685556,24,41,0.0008384117664,241.931131,76.35549337,41
3220,3002,active,1557547200000,"-73.929008,40.685529,25","-73.929018,40.685556,24",-73.929008,40.685529,25,-73.929018,40.685556,24,43,0.00002879236015,339.6768631,3.115180272,43
6274,3004,active,1595822400000,"-73.9931228,40.7146783,32","-73.9921089,40.7133356,33",-73.9931228,40.7146783,32,-73.9921089,40.7133356,33,290,0.00168250899,142.9428063,171.9649612,283
10063,3004,active,1636779600000,"-73.992025,40.7140892,29","-73.9921089,40.7133356,33",-73.992025,40.7140892,29,-73.9921089,40.7133356,33,707,0.0007582560056,186.3527085,83.98580733,698
6311,3016,active,1614661200000,"-73.981326,40.7276845,20","-73.981071,40.727889,27",-73.981326,40.7276845,20,-73.981071,40.727889,27,469,0.0003268719168,51.27175439,31.30172889,461
1971,3037,active,1553659200000,"-73.994822,40.712773,55","-73.995095,40.713777,28",-73.994822,40.712773,55,-73.995095,40.713777,28,22,0.001040454228,344.7883494,113.8539914,22
5188,3037,active,1582952400000,"-73.9960706,40.7131571,32","-73.995095,40.713777,28",-73.9960706,40.7131571,32,-73.995095,40.713777,28,233,0.001155885535,57.56796572,107.3992804,226
6274,3037,active,1595822400000,"-73.9931228,40.7146783,32","-73.995095,40.713777,28",-73.9931228,40.7146783,32,-73.995095,40.713777,28,291,0.002168389847,245.4394888,194.3926043,284
10162,3037,active,1632110400000,"-73.9950601,40.7138632,29","-73.995095,40.713777,28",-73.9950601,40.7138632,29,-73.995095,40.713777,28,639,0.00009299704294,202.0416659,10.01632502,630
12532,3037,active,1660536000000,"-73.9951983,40.7134583,30","-73.995095,40.713777,28",-73.9951983,40.7134583,30,-73.995095,40.713777,28,922,0.0003350232529,17.9590273,36.4516248,913
12719,3037,active,1663128000000,"-73.997875,40.713250599999988,22","-73.995095,40.713777,28",-73.997875,40.7132506,22,-73.995095,40.713777,28,943,0.002829398692,79.27784257,242.0697007,934
2573,3077,active,1558152000000,"-73.928511,40.68557,24","-73.928484799999993,40.6856129,24",-73.928511,40.68557,24,-73.9284848,40.6856129,24,45,0.00005026778295,31.4133559,5.253618312,45
3662,3077,active,1569211200000,"-73.927942,40.685697,25","-73.928484799999993,40.6856129,24",-73.927942,40.685697,25,-73.9284848,40.6856129,24,110,0.0005492764787,261.1927718,46.82562701,108
7104,3077,active,1605589200000,"-73.927371,40.6853217,27","-73.928484799999993,40.6856129,24",-73.927371,40.6853217,27,-73.9284848,40.6856129,24,357,0.001151237543,284.6518621,99.55216257,349
10301,3085,active,1635652800000,"-73.9323711,40.6951911,30","-73.9297478,40.6962227,27",-73.9323711,40.6951911,30,-73.9297478,40.6962227,27,699,0.002818847539,68.53300743,249.5691649,690
4459,3108,active,1571457600000,"-73.9589505,40.655984800000013,33","-73.958075,40.655637,26",-73.9589505,40.6559848,33,-73.958075,40.655637,26,126,0.0009420536556,111.6658813,83.51002772,124
