,id,x,y,z,point_radius,status,requestDate,installDate,roofAccess,notes,panoramas,class,boroughCode,neighborhoodCode,borough,neighborhood,Date_Year
311,5916,-73.939748,40.696079,96.0,9.6,Installed,1587426459906,1619496000000,-1,Hub,"[""5916.jpg"",""5916a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
312,5920,-73.9882871,40.7173634,50.0,5.0,Installed,1587470661054,1592971200000,0,Omni,"[""5920.jpg"",""5920a.jpg"",""5920b.jpg"",""5920c.jpg""]",,1,29,Manhattan,Lower East Side,2020
313,5947,-73.9309533,40.6972924,30.0,3.0,Installed,1587848313911,1588392000000,-1,Omni-only,"[""""5947.jpg""""]",,4,221,Brooklyn,Bushwick,2020
314,5965,-73.992934,40.606661,30.0,3.0,Installed,1588108481098,1597723200000,-1,hub Omni + sectors,"[""5965.jpg"",""5965a.jpg""]",hub,3,155,Brooklyn,Bensonhurst,2020
315,5975,-73.9959297,40.7116321,25.0,2.5,Installed,1588365736239,1590292800000,-1,Omni only,"[""5975.jpg"",""5975a.jpg"",""5975b.jpg""]",,1,33,Manhattan,Two Bridges,2020
316,5989,-73.9970671,40.6611079,29.0,2.9,Installed,1588623734917,1609045200000,-1,Omni,[],,3,137,Brooklyn,Sunset Park,2020
317,6002,-73.9159468,40.6822384,27.0,2.7,Installed,1588799918691,1588910400000,-1,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
318,6004,-73.983485,40.7210973,29.0,2.9,Installed,1588814727764,1588824000000,-1,Omni,"[""6004.jpg"",""6004a.jpg""]",,1,29,Manhattan,Lower East Side,2020
319,6012,-73.9299659,40.697076,26.0,2.6,Installed,1588905250124,1594094400000,-1,Omni only,"[""""6012.jpg""""]",,4,221,Brooklyn,Bushwick,2020
320,6019,-73.9207461,40.6855535,18.0,1.8,Installed,1589002193033,1589515200000,-1,Omni only,"[""""6019.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
321,6022,-73.991841,40.6591496,44.0,4.4,Installed,1589063271683,1592107200000,-1,Omni only,"[""""6022.jpg""""]",,3,137,Brooklyn,Sunset Park,2020
322,6051,-73.966191,40.675619,51.0,5.1,Installed,1589427751153,1590552000000,-1,Omni,"[""""6051.jpg""""]",,3,126,Brooklyn,Prospect Heights,2020
323,6071,-73.983456,40.729582,23.0,2.3,Installed,1589642050700,1617422400000,-1,Omni+sxt,"[""6071.jpg"",""6071a.jpg""]",,1,24,Manhattan,East Village,2020
324,6087,-73.996017,40.660811,16.0,1.6,Installed,1589824039424,1590897600000,-1,Omni+sxt,[],,3,137,Brooklyn,Sunset Park,2020
325,6108,-73.9514286,40.6885156,31.0,3.1,Installed,1590119015785,1607317200000,-1,Omni+sxt,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
326,6182,-73.995411,40.7201669,34.0,3.4,Installed,1591223272655,1591588800000,-1,Hub Omni + sectors,[],,1,26,Manhattan,Nolita,2020
327,6219,-73.9488175,40.6735633,42.0,4.2,Installed,1591629186856,1608440400000,-1,Omni,"[""6219.jpg"",""6219a.jpg""]",,3,130,Brooklyn,Crown Heights,2020
328,6248,-73.925557,40.6987061,22.0,2.2,Installed,1591973084796,1638334800000,-1,Omni only,[],,4,221,Brooklyn,Bushwick,2020
329,6267,-73.9343795,40.6790295,43.0,4.3,Installed,1592242797355,1595304000000,-1,Omni only,"[""6267.jpg"",""6267a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
330,6268,-73.9305515,40.6808461,32.0,3.2,Installed,1592250995617,1602302400000,0,Omni,"[""6268.jpg"",""6268a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
331,6274,-73.9931228,40.7146783,32.0,3.2,Installed,1592260423731,1595736000000,-1,Omni,"[""6274.jpg"",""6274a.jpg"",""6274b.jpg""]",,1,30,Manhattan,Chinatown,2020
332,6283,-73.9490468,40.6685988,50.0,5.0,Installed,1592319615338,1592280000000,-1,Omni,[],,3,130,Brooklyn,Crown Heights,2020
333,6308,-73.914094,40.683121,25.0,2.5,Installed,1592663844776,1602907200000,-1,Omni,"[""6308.jpg"",""6308a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
334,6311,-73.981326,40.7276845,20.0,2.0,Installed,1592700514483,1594180800000,-1,Omni,"[""6311.jpg"",""6311a.jpg""]",,1,24,Manhattan,East Village,2020
335,6363,-73.997989,40.6588397,20.0,2.0,Installed,1593267748095,1603252800000,0,Omni only,"[""6363.jpg"",""6363a.jpg"",""6363b.jpg""]",,3,137,Brooklyn,Sunset Park,2020
336,6381,-73.9603435,40.6943274,28.0,2.8,Installed,1593535587445,1593489600000,-1,Omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
337,6385,-73.9363391,40.6969703,32.0,3.2,Installed,1593590170393,1609131600000,-1,Omni,"[""6385.jpg"",""6385a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
338,6414,-73.9963741,40.7209731,32.0,3.2,Installed,1593978141398,1605934800000,-1,Omni,"[""6414.jpg"",""6414a.jpg""]",,1,26,Manhattan,Nolita,2020
339,6450,-73.9953178,40.6604104,29.0,2.9,Installed,1594318188762,1634529600000,-1,Omni,"[""""6450.jpg""""]",,3,137,Brooklyn,Sunset Park,2020
340,6491,-73.9555202,40.6721688,46.0,4.6,Installed,1594677284487,1595822400000,-1,Omni,"[""""6491.jpg""""]",,3,130,Brooklyn,Crown Heights,2020
341,6565,-73.986232,40.678066,18.0,1.8,Installed,1595246551179,1629864000000,-1,Omni,"[""6565.jpg"",""6565a.jpg""]",,3,127,Brooklyn,Gowanus,2020
342,6570,-73.9082303,40.6960916,28.0,2.8,Installed,1595269997769,1601006400000,-1,Omni,"[""6570.jpg"",""6570a.jpg""]",,4,221,Brooklyn,Bushwick,2020
343,6571,-73.9889027,40.6616322,54.0,5.4,Installed,1595271470580,1595822400000,-1,Omni,"[""6571.jpg"",""6571a.jpg""]",,3,137,Brooklyn,Sunset Park,2020
344,6581,-73.951113,40.686557,34.0,3.4,Installed,1595417984301,1596254400000,-1,Omni only,"[""6581.jpg"",""6581a.jpg"",""6581b.jpg"",""6581c.jpg"",""6581d.jpg"",""6581e.jpg"",""6581f.jpg"",""6581g.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
345,6610,-73.9507922,40.7055231,30.0,3.0,Installed,1595819476043,1600747200000,-1,Omni only,"[""6610.jpg"",""6610a.jpg"",""6610b.jpg""]",,4,216,Brooklyn,Williamsburg,2020
346,6618,-73.9478895,40.6874654,26.0,2.6,Installed,1595950869424,1602129600000,-1,Omni only,"[""""6618.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
347,6622,-73.992697,40.6598837,39.0,3.9,Installed,1595968173675,1656648000000,-1,Omni,[],,3,137,Brooklyn,Sunset Park,2020
348,6623,-73.993666,40.6603652,33.0,3.3,Installed,1595968253850,1637125200000,-1,Omni only,[],,3,137,Brooklyn,Sunset Park,2020
349,6625,-73.9926789,40.6598193,39.0,3.9,Installed,1595968326111,1656648000000,-1,Omni only,[],,3,137,Brooklyn,Sunset Park,2020
350,6696,-73.9523487,40.6799924,34.0,3.4,Installed,1596653646355,1604293200000,-1,Omni,"[""""6696.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
351,6715,-73.9439498,40.7158263,26.0,2.6,Installed,1596770210574,1597464000000,-1,Omni only,"[""""6715.jpg""""]",,4,216,Brooklyn,Williamsburg,2020
352,6732,-73.9464311,40.6989236,28.0,2.8,Installed,1596940830423,1638075600000,-1,Omni,"[""6732.jpg"",""6732a.jpg"",""6732b.jpg"",""6732c.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
353,6747,-74.016733,40.643211,37.0,3.7,Installed,1597107054015,1597032000000,-1,Omni,[],,3,137,Brooklyn,Sunset Park,2020
354,6774,-73.9947452,40.6817764,25.0,2.5,Installed,1597452503062,1644987600000,-1,Omni,"[""6774.jpg"",""6774a.jpg""]",,3,125,Brooklyn,Carroll Gardens,2020
355,6791,-73.9922083,40.7188981,34.0,3.4,Installed,1597632188965,1597809600000,-1,Omni,[],,1,29,Manhattan,Lower East Side,2020
356,6793,-73.952384,40.684724,30.0,3.0,Installed,1597676057180,1599537600000,-1,hub Omni,"[""6793.jpg"",""6793a.jpg""]",hub,3,122,Brooklyn,Bedford-Stuyvesant,2020
357,6794,-73.9458849,40.7231052,20.0,2.0,Installed,1597677796269,1598241600000,-1,Omni,"[""""6794.jpg""""]",,3,113,Brooklyn,Greenpoint,2020
358,6833,-73.963639,40.67315,63.0,6.3,Installed,1597981134580,1600315200000,-1,Omni only,"[""""6833.jpg""""]",,3,126,Brooklyn,Prospect Heights,2020
359,6844,-73.9923516,40.7171104,27.0,2.7,Installed,1598039147235,1599537600000,-1,Omni only,"[""6844.jpg"",""6844a.jpg""]",,1,30,Manhattan,Chinatown,2020
360,6845,-73.940848,40.683744,29.0,2.9,Installed,1598044436389,1601438400000,0,Omni,"[""6845.jpg"",""6845a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
361,6872,-74.013991,40.64486,32.0,3.2,Installed,1598386925260,1600574400000,-1,omni,"[""6872.jpg"",""6872a.jpg"",""6872b.jpg"",""6872c.jpg""]",,3,137,Brooklyn,Sunset Park,2020
362,6890,-73.9444033,40.7267874,15.0,1.5,Installed,1598651002696,1601092800000,-1,Omni only,[],,3,113,Brooklyn,Greenpoint,2020
363,6891,-73.9843094,40.7254772,26.0,2.6,Installed,1598707858074,1631419200000,-1,NSL solo,[],,1,24,Manhattan,East Village,2020
364,6911,-73.9915196,40.659452,46.0,4.6,Installed,1598926272727,1621310400000,-1,Omni only,"[""""6911.jpg""""]",,3,137,Brooklyn,Sunset Park,2020
365,6925,-73.9691137,40.6920966,39.0,3.9,Installed,1599095142178,1607144400000,-1,Omni,"[""""6925.jpg""""]",,3,120,Brooklyn,Clinton Hill,2020
366,6960,-73.919558,40.690034,27.0,2.7,Installed,1599441672954,1637989200000,-1,Omni only,"[""6960.jpg"",""6960a.jpg"",""6960b.jpg"",""6960c.jpg""]",,4,221,Brooklyn,Bushwick,2020
367,6972,-73.9587857,40.6550902,26.0,2.6,Installed,1599554159763,1600660800000,-1,Omni only,[],,3,134,Brooklyn,Prospect-Lefferts Gardens,2020
368,6978,-73.9919014,40.7137723,32.0,3.2,Installed,1599591063379,1601092800000,-1,Omni,"[""""6978.jpg""""]",,1,30,Manhattan,Chinatown,2020
369,6989,-73.9472103,40.6913011,23.0,2.3,Installed,1599659551624,1600401600000,-1,Omni only,"[""""6989.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
370,6992,-73.9335753,40.6951199,35.0,3.5,Installed,1599665598728,1602043200000,-1,Omni,"[""""6992.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
371,6993,-73.952877,40.725184,16.0,1.6,Installed,1599669036240,1601265600000,-1,Omni only,[],,3,113,Brooklyn,Greenpoint,2020
372,7003,-73.9165781,40.6941629,21.0,2.1,Installed,1599819884057,1602302400000,-1,Omni,"[""7003.jpg"",""7003a.jpg""]",,4,221,Brooklyn,Bushwick,2020
373,7007,-73.9381159,40.684116,30.0,3.0,Installed,1599946727413,1601524800000,-1,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
374,7037,-73.949139,40.6899142,24.0,2.4,Installed,1600215175880,1602907200000,-1,Omni + AP,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
375,7065,-73.925354,40.68257,30.0,3.0,Installed,1600442967460,1610773200000,-1,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
376,7089,-73.908208,40.686542,27.0,2.7,Installed,1600706561323,1638939600000,-1,Omni,"[""7089.jpg"",""7089a.jpg""]",,4,221,Brooklyn,Bushwick,2020
377,7095,-73.9255915,40.689682,5.0,0.5,Installed,1600724159766,1601870400000,-1,Omni,"[""""7095.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
378,7103,-73.9517631,40.733932,17.0,1.7,Installed,1600750652365,1637125200000,-1,Omni,"[""7103.jpg"",""7103a.jpg""]",,3,113,Brooklyn,Greenpoint,2020
379,7104,-73.927371,40.6853217,27.0,2.7,Installed,1600784005294,1605589200000,-1,Omni only,"[""7104.jpg"",""7104a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
380,7119,-73.9429814,40.6808908,30.0,3.0,Installed,1600877306445,1601697600000,-1,Omni only,"[""7119.jpg"",""7119a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
381,7127,-73.9655015,40.6738443,63.0,6.3,Installed,1600960845628,1601697600000,-1,Omni only,"[""""7127.jpg""""]",,3,126,Brooklyn,Prospect Heights,2020
382,7178,-73.91179,40.69435,26.0,2.6,Installed,1601399500153,1611378000000,-1,Omni,"[""""7178.jpg""""]",,4,221,Brooklyn,Bushwick,2020
383,7203,-73.922035,40.684066,23.0,2.3,Installed,1601601960637,1602648000000,0,Omni,"[""7203.jpg"",""7203a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
384,7210,-73.9522272,40.6850895,32.0,3.2,Installed,1601739364827,1612155600000,-1,Omni only,"[""7210.jpg"",""7210a.jpg"",""7210b.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
385,7232,-74.0018103,40.7190291,34.0,3.4,Installed,1602085239064,1638162000000,-1,Omni,"[""""7232.jpg""""]",,1,30,Manhattan,Chinatown,2020
386,7250,-73.9412059,40.6758327,33.0,3.3,Installed,1602245452899,1606453200000,-1,Omni only,"[""7250.jpg"",""7250a.jpg"",""7250b.jpg""]",,3,130,Brooklyn,Crown Heights,2020
387,7252,-73.945172,40.688845,31.0,3.1,Installed,1602248487437,1602907200000,-1,Omni+AP,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
388,7259,-73.9808349,40.674777,35.0,3.5,Installed,1602346016082,1602907200000,0,sx-ospf-solo,"[""7259.jpg"",""7259a.jpg""]",,3,129,Brooklyn,Park Slope,2020
389,7288,-73.911492,40.688699,20.0,2.0,Installed,1602631889708,1603684800000,-1,Omni,"[""7288.jpg"",""7288a.jpg"",""7288b.jpg""]",,4,221,Brooklyn,Bushwick,2020
390,7297,-73.9487257,40.6874216,33.0,3.3,Installed,1602708836029,1606107600000,-1,Omni only,"[""""7297.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
391,7325,-73.9515245,40.6885583,30.0,3.0,Installed,1602824019853,1607317200000,-1,Omni,"[""7325.jpg"",""7325a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
392,7342,-73.949139,40.6438461,27.0,2.7,Installed,1602951664205,1604466000000,0,Omni,"[""7342.jpg"",""7342a.jpg""]",,3,138,Brooklyn,East Flatbush,2020
393,7344,-73.902339,40.6952209,34.0,3.4,Installed,1602961424658,1611205200000,-1,Omni,[],,4,218,Queens,Ridgewood,2020
394,7347,-73.9945616,40.7171001,35.0,3.5,Installed,1602979902745,1603512000000,-1,Omni + AP,"[""7347.jpg"",""7347a.jpg""]",,1,30,Manhattan,Chinatown,2020
395,7359,-73.9701169,40.6907108,38.0,3.8,Installed,1603225687291,1606453200000,-1,Omni,"[""7359.jpg"",""7359a.jpg""]",,3,119,Brooklyn,Fort Greene,2020
396,7379,-73.9192712,40.6945393,22.0,2.2,Installed,1603426480172,1604116800000,-1,Omni,"[""7379.jpg"",""7379a.jpg""]",,4,221,Brooklyn,Bushwick,2020
397,7398,-73.9405056,40.6757814,34.0,3.4,Installed,1603645237916,1604116800000,-1,Omni,[],,3,130,Brooklyn,Crown Heights,2020
398,7449,-73.9326066,40.6809938,31.0,3.1,Installed,1604441842995,1640840400000,0,Omni,"[""7449.jpg"",""7449a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
399,7465,-73.9400005,40.6757481,35.0,3.5,Installed,1604587955019,1611550800000,-1,Omni only,"[""7465.jpg"",""7465a.jpg"",""7465b.jpg""]",,3,130,Brooklyn,Crown Heights,2020
400,7489,-73.91389,40.659884,33.0,3.3,Installed,1604933076774,1607317200000,-1,hub Omni + sectors,"[""7489.jpg"",""7489a.jpg"",""7489b.jpg""]",hub,3,132,Brooklyn,Brownsville,2020
401,7503,-73.9145152,40.7039919,31.0,3.1,Installed,1605021542113,1608354000000,-1,Omni,"[""7503.jpg"",""7503a.jpg""]",,4,221,Brooklyn,Bushwick,2020
402,7512,-73.975437,40.698868,45.0,4.5,Installed,1605037727925,1605070800000,-1,hub Omni+Sectors,[],hub,3,116,Brooklyn,Navy Yard,2020
403,7516,-73.9529045,40.6846159,27.0,2.7,Installed,1605111529707,1607230800000,-1,Omni only,"[""""7516.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
404,7530,-73.979276,40.6838005,23.0,2.3,Installed,1605214454045,1605934800000,-1,Omni only,"[""""7530.jpg""""]",,3,123,Brooklyn,Boerum Hill,2020
405,7534,-73.9477513,40.6908051,29.0,2.9,Installed,1605230193713,1624161600000,-1,Omni only,"[""7534.jpg"",""7534a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
406,7535,-73.9867299,40.724785,7.0,0.7,Installed,1605233529931,1605848400000,0,Omni only,[],,1,24,Manhattan,East Village,2020
407,7537,-73.9613996,40.6831575,41.0,4.1,Installed,1605270638040,1607576400000,0,Omni,[],,3,120,Brooklyn,Clinton Hill,2020
408,7553,-73.9798859,40.728723,20.0,2.0,Installed,1605548138858,1650427200000,0,SXT,"[""""7553.jpg""""]",,1,24,Manhattan,East Village,2020
409,7574,-74.0130737,40.6496897,27.0,2.7,Installed,1605644338150,1614229200000,-1,Omni,"[""""7574.jpg""""]",,3,137,Brooklyn,Sunset Park,2020
410,7582,-73.9271759,40.6849822,27.0,2.7,Installed,1605722118590,1609045200000,-1,Omni hub,[],hub,3,122,Brooklyn,Bedford-Stuyvesant,2020
411,7591,-73.9470518,40.6905532,27.0,2.7,Installed,1605801056475,1607230800000,-1,Omni+AP,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
412,7600,-73.9163523,40.7041015,27.0,2.7,Installed,1605897914537,1607576400000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2020
413,7632,-73.9897176,40.6625691,42.0,4.2,Installed,1606348913351,1623816000000,-1,Omni only,[],,3,137,Brooklyn,Sunset Park,2020
414,7669,-73.9492923,40.6718202,43.0,4.3,Installed,1606776360953,1610168400000,-1,omni only,"[""""7669.jpg""""]",,3,130,Brooklyn,Crown Heights,2020
415,7674,-73.944009,40.717585,14.0,1.4,Installed,1606929949896,1609995600000,-1,Omni,"[""7674.jpg"",""7674a.jpg""]",,4,216,Brooklyn,Williamsburg,2020
416,7686,-73.944795,40.6746316,46.0,4.6,Installed,1607022084833,1615438800000,-1,hub Omni,"[""7686.jpg"",""7686a.jpg"",""7686b.jpg"",""7686c.jpg""]",hub,3,130,Brooklyn,Crown Heights,2020
417,7708,-73.9617728,40.6842612,34.0,3.4,Installed,1607445011176,1619409600000,-1,Omni,"[""7708.jpg"",""7708a.jpg"",""7708b.jpg""]",,3,120,Brooklyn,Clinton Hill,2020
418,7710,-73.91463,40.685943,26.0,2.6,Installed,1607447793916,1614229200000,-1,Omni,"[""7710.jpg"",""7710a.jpg""]",,4,221,Brooklyn,Bushwick,2020
419,7734,-73.9147639,40.6603482,25.0,2.5,Installed,1607711298954,1608181200000,-1,Omni,[],,3,132,Brooklyn,Brownsville,2020
420,7755,-73.9443718,40.6883016,40.0,4.0,Installed,1607971175407,1609822800000,-1,Omni,"[""7755.jpg"",""7755a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
421,7764,-73.9942052,40.7193611,32.0,3.2,Installed,1608085185583,1610082000000,-1,Omni,"[""7764.jpg"",""7764a.jpg""]",,1,29,Manhattan,Lower East Side,2020
422,7765,-73.9538459,40.6777754,50.0,5.0,Installed,1608090220510,1618632000000,-1,Omni,"[""7765.jpg"",""7765a.jpg"",""7765b.jpg"",""7765c.jpg""]",,3,130,Brooklyn,Crown Heights,2020
423,7770,-73.9391547,40.6873629,24.0,2.4,Installed,1608133522891,1621828800000,-1,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
424,7784,-73.9842591,40.7202773,26.0,2.6,Installed,1608250023151,1651377600000,-1,Omni,"[""""7784.jpg""""]",,1,29,Manhattan,Lower East Side,2020
425,7789,-73.9835363,40.7287185,27.0,2.7,Installed,1608320981077,1614315600000,-1,Omni,"[""7789.jpg"",""7789a.jpg"",""7789b.jpg""]",,1,24,Manhattan,East Village,2020
426,7800,-73.950355,40.815327,87.0,8.7,Installed,1608438595596,1618545600000,-1,Hub Omni + sectors,"[""""7800.jpg""""]",,1,4,Manhattan,Harlem,2020
427,7817,-73.9827399,40.6659712,48.0,4.8,Installed,1608662699721,1620100800000,-1,Omni,[],,3,131,Brooklyn,South Slope,2020
428,7825,-73.9799972,40.6763859,31.0,3.1,Installed,1608839416620,1634616000000,0,Omni,"[""""7825.jpg""""]",,3,129,Brooklyn,Park Slope,2020
429,7830,-73.925844,40.6828994,28.0,2.8,Installed,1609015346964,1609045200000,0,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2020
430,7840,-73.9743698,40.6964525,22.0,2.2,Installed,1609101013015,1609218000000,-1,Omni,"[""""7840.jpg""""]",,3,119,Brooklyn,Fort Greene,2020
431,7853,-73.914278,40.68413,28.0,2.8,Installed,1609261745114,1610600400000,0,Omni,"[""7853.png"",""7853a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2020
432,7868,-74.000705,40.660545,8.0,0.8,Installed,1609533530584,1610946000000,-1,Omni,"[""""7868.jpg""""]",,3,137,Brooklyn,Sunset Park,2021
433,7869,-73.9993293,40.7155119,25.0,2.5,Installed,1609546283691,1611205200000,-1,Omni,"[""""7869.jpg""""]",,1,30,Manhattan,Chinatown,2021
434,7894,-73.9405056,40.6753177,42.0,4.2,Installed,1609850761188,1611723600000,-1,Omni only,"[""7894.jpg"",""7894a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
435,7909,-73.9512988,40.7268455,24.0,2.4,Installed,1610042286259,1648267200000,-1,Omni only,"[""7909.jpg"",""7909a.jpg"",""7909b.jpg"",""7909c.jpg""]",,3,113,Brooklyn,Greenpoint,2021
436,7912,-73.9431806,40.6899069,26.0,2.6,Installed,1610051839395,1621137600000,-1,Omni,"[""7912.jpg"",""7912a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
437,7925,-73.999377,40.656464,18.0,1.8,Installed,1610223687205,1613365200000,-1,Omni + AP,"[""7925.jpg"",""7925a.jpg""]",,3,137,Brooklyn,Sunset Park,2021
438,7926,-73.9836228,40.7274495,25.0,2.5,Installed,1610229285264,1629259200000,-1,Omni,"[""7926.jpg"",""7926a.jpg""]",,1,24,Manhattan,East Village,2021
439,7934,-74.001888,40.65537,14.5,1.45,Installed,1610359248850,1615093200000,-1,Omni only,"[""""7934.jpg""""]",,3,137,Brooklyn,Sunset Park,2021
440,7941,-73.9961592,40.7120123,24.0,2.4,Installed,1610420794787,1611982800000,-1,Omni,"[""7941.jpg"",""7941a.jpg"",""7941b.jpg"",""7941c.jpg""]",,1,33,Manhattan,Two Bridges,2021
441,7954,-73.9510415,40.6764,41.0,4.1,Installed,1610568903742,1610773200000,-1,Omni,[],,3,130,Brooklyn,Crown Heights,2021
442,7959,-73.9403793,40.6761788,33.0,3.3,Installed,1610587468552,1630382400000,-1,omni only,"[""7959.jpg"",""7959a.jpg"",""7959b.jpg""]",,3,130,Brooklyn,Crown Heights,2021
443,7976,-73.9410222,40.6754395,34.0,3.4,Installed,1610732297581,1621396800000,-1,Omni only,[],,3,130,Brooklyn,Crown Heights,2021
444,7977,-73.996392,40.7130096,27.0,2.7,Installed,1610734652086,1615611600000,-1,Omni,"[""7977.jpg"",""7977a.jpg""]",,1,30,Manhattan,Chinatown,2021
445,7985,-73.940774,40.675964,35.0,3.5,Installed,1610905834634,1613797200000,-1,Hub Omni + 60G cube,"[""""7985.jpg""""]",,3,130,Brooklyn,Crown Heights,2021
446,7997,-73.924911,40.682535,30.0,3.0,Installed,1611086358024,1614142800000,-1,Omni,"[""""7997.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
447,8017,-73.9603396,40.6607412,44.0,4.4,Installed,1611279269738,1624248000000,-1,Omni,"[""8017.jpg"",""8017a.jpg"",""8017b.jpg""]",,3,134,Brooklyn,Prospect-Lefferts Gardens,2021
448,8021,-73.9583001,40.6568041,46.0,4.6,Installed,1611323617509,1611723600000,-1,Omni only,"[""8021.jpg"",""8021a.jpg""]",,3,134,Brooklyn,Prospect-Lefferts Gardens,2021
449,8031,-73.9412519,40.6882224,26.0,2.6,Installed,1611439935191,1622001600000,-1,Omni,"[""8031.jpg"",""8031a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
450,8044,-73.9503468,40.7303943,23.0,2.3,Installed,1611562686790,1616817600000,-1,Omni only,[],,3,113,Brooklyn,Greenpoint,2021
451,8054,-73.9423885,40.6851292,29.0,2.9,Installed,1611612144214,1611723600000,-1,Omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
452,8068,-73.9580475,40.7098762,32.0,3.2,Installed,1611769791511,1615525200000,-1,Omni,"[""""8068.jpg""""]",,4,216,Brooklyn,Williamsburg,2021
453,8069,-73.914457,40.660298,25.0,2.5,Installed,1611780069056,1611723600000,-1,Omni only,[],,3,132,Brooklyn,Brownsville,2021
454,8077,-73.990808,40.6628108,52.0,5.2,Installed,1611844818304,1618718400000,-1,Omni,"[""8077.jpg"",""8077a.jpg""]",,3,137,Brooklyn,Sunset Park,2021
455,8079,-73.9984563,40.7160447,29.0,2.9,Installed,1611850621194,1612587600000,-1,Omni,"[""8079.jpg"",""8079a.jpg""]",,1,30,Manhattan,Chinatown,2021
456,8086,-73.9805466,40.7221862,28.0,2.8,Installed,1611915265893,1612587600000,-1,Omni,"[""8086.jpg"",""8086a.jpg""]",,1,24,Manhattan,East Village,2021
457,8133,-73.9259465,40.689626,32.0,3.2,Installed,1612454714343,1635048000000,-1,Omni,"[""8133.jpg"",""8133a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
458,8150,-73.9977175,40.7163195,28.0,2.8,Installed,1612574324589,1615006800000,-1,Omni,"[""8150.jpg"",""8150a.jpg""]",,1,30,Manhattan,Chinatown,2021
459,8174,-73.942419,40.67982,42.0,4.2,Installed,1612827412979,1613278800000,-1,hub Omni + Sectors,"[""8174.jpg"",""8174a.jpg"",""8174b.jpg"",""8174c.jpg""]",hub,3,122,Brooklyn,Bedford-Stuyvesant,2021
460,8175,-73.9243701,40.6916057,35.0,3.5,Installed,1612841387251,1614142800000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
461,8189,-73.941498,40.680717,31.0,3.1,Installed,1612979058444,1620273600000,-1,Omni,"[""""8189.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
462,8190,-73.9449435,40.6911855,31.0,3.1,Installed,1612979547689,1621137600000,-1,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
463,8194,-73.944063,40.72688,16.0,1.6,Installed,1612986060593,1615179600000,-1,Omni only,"[""8194.jpg"",""8194a.jpg"",""8194b.jpg""]",,3,113,Brooklyn,Greenpoint,2021
464,8196,-73.9081391,40.7064593,39.0,3.9,Installed,1612996927019,1612846800000,-1,Omni only,[],,4,218,Queens,Ridgewood,2021
465,8200,-73.9054301,40.7013445,35.0,3.5,Installed,1613009902257,1618027200000,-1,Omni,"[""8200.jpeg"",""8200a.jpeg""]",,4,218,Queens,Ridgewood,2021
